ID  Nome  Mestre  Regiao  Rank
08187 Mewtwo Philipe Kanto C
05261 Bulbasaur Minoru Hoenn B
08965 Roserade Rod.Lima Hoenn C
05409 Charmander Elisa Paldea B
01946 Zubat Philipe Hoenn C
08023 Crobat Philipe Hoenn D
08314 Vaporeon Vanessa Hisui C
07889 Dragonite Rafael Paldea E
00026 Squirtle Melise Alola B
02135 Crobat Philipe Johto C
04833 Furret Elisa Sinnoh C
00556 Zubat Minoru Kanto E
06487 Metapod Vanessa Hoenn A
02881 Dragonite Baldochi Kalos C
09018 Caterpie Melise Hisui A
02625 Silcoon Melise Hoenn C
00324 Mewtwo Minoru Kalos B
06248 Silcoon Rafael Kalos A
05082 Mewtwo Rod.Lima Galar D
00515 Charmander Vanessa Hisui C
06667 Gloom Philipe Paldea A
04358 Rattata Philipe Sinnoh C
09190 Crobat Baldochi Sinnoh A
08020 Golbat Minoru Sinnoh A
07588 Vaporeon Rod.Lima Kanto E
04648 Dragonite Baldochi Kanto C
03476 Vaporeon Melise Alola C
05993 Golbat Rafael Hisui E
06707 Mewtwo Vanessa Unova D
08015 Mewtwo Vanessa Galar C
06716 Zubat Philipe Hisui C
02098 Gloom Melise Kalos B
04611 Dragonite Baldochi Hisui B
03613 Metapod Philipe Hoenn E
08923 Roserade Rod.Lima Hoenn A
08057 Golbat Baldochi Unova E
07348 Charmander Philipe Sinnoh D
03376 Crobat Melise Unova C
07314 Squirtle Melise Unova A
00882 Crobat Rafael Unova E
02594 Zubat Rod.Lima Unova A
05709 Charizard Philipe Kalos E
00266 Pikachu Melise Unova C
03485 Gloom Minoru Paldea C
07343 Mewtwo Baldochi Kanto B
01152 Rattata Minoru Kanto E
03392 Furret Vanessa Galar D
04982 Caterpie Rod.Lima Unova A
03496 Zubat Rod.Lima Hoenn C
06840 Rattata Rod.Lima Unova A
01806 Crobat Philipe Kalos A
06995 Caterpie Vanessa Kalos E
02006 Roserade Vanessa Galar D
09054 Charizard Melise Galar A
02039 Furret Elisa Kalos D
08380 Furret Baldochi Galar E
03763 Crobat Baldochi Paldea E
04847 Furret Minoru Unova A
07633 Caterpie Rod.Lima Kanto A
01472 Caterpie Minoru Alola C
04333 Silcoon Baldochi Hisui B
04527 Silcoon Baldochi Alola A
07553 Mewtwo Minoru Unova C
03166 Bulbasaur Rafael Sinnoh E
05635 Roserade Philipe Kalos A
07110 Vaporeon Baldochi Alola E
04305 Crobat Rafael Hoenn E
09038 Roserade Minoru Johto D
04842 Caterpie Elisa Paldea B
02721 Zubat Rod.Lima Kalos A
08718 Metapod Melise Paldea E
04626 Charizard Philipe Hisui D
07827 Crobat Philipe Unova C
05125 Caterpie Melise Hisui B
06370 Crobat Baldochi Galar A
04946 Crobat Rafael Galar D
07178 Metapod Rod.Lima Hisui A
04545 Pikachu Rafael Paldea C
01242 Vaporeon Philipe Johto E
00760 Charmander Rod.Lima Unova C
06147 Metapod Rod.Lima Galar C
06359 Mewtwo Rafael Sinnoh C
00792 Charizard Vanessa Unova A
09744 Charizard Philipe Hisui E
08927 Gloom Elisa Sinnoh D
00659 Furret Rafael Hoenn A
03151 Squirtle Rod.Lima Paldea D
05055 Caterpie Melise Alola C
06977 Squirtle Elisa Kanto E
04761 Crobat Philipe Alola D
07334 Gloom Minoru Alola C
08130 Zubat Rafael Sinnoh D
09852 Crobat Melise Alola E
06813 Squirtle Minoru Paldea E
00281 Roserade Baldochi Sinnoh C
09764 Caterpie Minoru Sinnoh E
03643 Metapod Baldochi Johto E
01077 Silcoon Philipe Hoenn B
02568 Mewtwo Baldochi Hisui C
04581 Zubat Elisa Hoenn E
04862 Metapod Elisa Hisui A
07175 Silcoon Rafael Hoenn C
03320 Furret Melise Kanto C
07823 Furret Melise Kanto B
00203 Dragonite Rafael Johto D
08095 Charizard Baldochi Hoenn E
03778 Pikachu Elisa Kalos E
05397 Silcoon Vanessa Unova A
00182 Charmander Rod.Lima Paldea C
07759 Squirtle Melise Alola C
09314 Crobat Philipe Kanto D
07779 Vaporeon Baldochi Sinnoh B
05565 Rattata Baldochi Unova C
04034 Crobat Melise Paldea B
02543 Gloom Elisa Paldea E
01161 Furret Elisa Hisui C
00197 Pikachu Melise Galar B
06049 Vaporeon Minoru Unova E
01024 Golbat Baldochi Hoenn A
04874 Squirtle Rafael Hoenn E
02626 Charmander Philipe Paldea C
03758 Roserade Minoru Alola D
03741 Mewtwo Elisa Unova B
01669 Zubat Baldochi Unova A
04298 Vaporeon Rod.Lima Galar D
03564 Caterpie Philipe Hoenn B
02923 Charizard Baldochi Johto A
06965 Golbat Baldochi Hoenn C
08851 Vaporeon Elisa Kalos C
09724 Furret Vanessa Kalos A
02148 Rattata Vanessa Sinnoh A
02454 Caterpie Baldochi Hisui B
03761 Bulbasaur Baldochi Hoenn A
01262 Rattata Vanessa Unova E
04046 Crobat Melise Hoenn D
00849 Roserade Elisa Kalos A
00374 Metapod Baldochi Kalos D
07535 Crobat Elisa Kanto A
01906 Squirtle Baldochi Paldea B
06200 Squirtle Rafael Hisui E
03355 Charizard Minoru Kanto C
09672 Golbat Elisa Paldea A
03175 Furret Rafael Sinnoh B
05022 Vaporeon Baldochi Unova D
03488 Pikachu Vanessa Sinnoh A
05781 Zubat Melise Sinnoh A
07073 Dragonite Vanessa Kanto E
06984 Zubat Vanessa Sinnoh E
08118 Charmander Elisa Hisui B
05636 Silcoon Rafael Kalos B
04048 Vaporeon Baldochi Alola B
02848 Caterpie Rafael Paldea C
04548 Metapod Melise Alola B
05595 Roserade Vanessa Kanto A
04658 Pikachu Melise Hoenn A
00621 Furret Vanessa Alola A
04434 Zubat Vanessa Unova E
05986 Furret Melise Sinnoh C
08406 Charmander Elisa Johto E
07755 Golbat Rafael Johto A
01381 Gloom Rafael Johto E
03109 Bulbasaur Rod.Lima Johto A
08363 Dragonite Melise Unova D
03727 Gloom Vanessa Johto A
01672 Dragonite Elisa Galar A
01545 Charizard Minoru Hisui A
02608 Charmander Elisa Kanto E
05975 Vaporeon Vanessa Sinnoh E
06381 Metapod Philipe Paldea E
03096 Mewtwo Rod.Lima Sinnoh C
06779 Metapod Vanessa Kanto C
05017 Silcoon Rafael Kanto E
00438 Charizard Philipe Hisui C
03385 Rattata Rafael Hisui E
05213 Charmander Elisa Sinnoh E
00422 Furret Vanessa Sinnoh B
05468 Roserade Philipe Galar E
09611 Rattata Melise Galar B
02882 Squirtle Minoru Galar B
01734 Metapod Vanessa Kalos D
07136 Zubat Rod.Lima Hisui A
04398 Dragonite Baldochi Hisui D
08598 Charizard Vanessa Hisui D
00801 Furret Philipe Kanto B
09132 Charizard Rod.Lima Johto D
09571 Pikachu Elisa Johto D
07680 Bulbasaur Vanessa Hisui D
08535 Bulbasaur Minoru Paldea D
07812 Roserade Melise Kalos C
09576 Gloom Vanessa Johto E
04467 Metapod Philipe Unova B
03663 Gloom Vanessa Hoenn C
03713 Furret Vanessa Kanto A
08527 Roserade Melise Unova B
03922 Charmander Vanessa Alola C
05041 Charizard Rod.Lima Paldea A
01782 Roserade Vanessa Paldea C
05215 Bulbasaur Philipe Kalos E
06075 Bulbasaur Elisa Kanto E
03099 Pikachu Rod.Lima Kalos D
01311 Charizard Melise Hisui A
04666 Zubat Philipe Unova E
09384 Squirtle Vanessa Paldea E
09050 Pikachu Elisa Unova D
09540 Charizard Rod.Lima Galar C
04196 Metapod Vanessa Sinnoh D
06389 Rattata Minoru Unova D
04154 Roserade Vanessa Sinnoh E
03455 Gloom Rod.Lima Hisui A
03521 Bulbasaur Baldochi Kanto A
05588 Dragonite Philipe Alola D
08397 Pikachu Rod.Lima Unova C
01003 Metapod Vanessa Hisui B
08879 Furret Baldochi Kalos E
01205 Bulbasaur Baldochi Hisui A
00468 Bulbasaur Baldochi Hisui D
01097 Silcoon Baldochi Galar C
00654 Dragonite Elisa Sinnoh B
07761 Silcoon Rod.Lima Alola B
07972 Charmander Melise Johto E
04903 Dragonite Philipe Johto D
01315 Gloom Minoru Paldea C
05003 Pikachu Rod.Lima Kanto E
07544 Rattata Minoru Kalos D
05471 Charmander Baldochi Kalos C
02151 Squirtle Rod.Lima Kalos B
02991 Gloom Baldochi Galar D
00343 Squirtle Baldochi Johto E
09524 Silcoon Vanessa Unova B
02452 Squirtle Minoru Sinnoh D
07738 Mewtwo Vanessa Paldea D
07778 Zubat Vanessa Sinnoh A
04816 Charizard Rafael Kalos C
01527 Caterpie Melise Johto B
08541 Vaporeon Baldochi Galar A
06974 Caterpie Philipe Alola B
01378 Pikachu Melise Hoenn C
01070 Furret Rafael Johto D
08782 Pikachu Elisa Unova C
03160 Zubat Baldochi Kanto E
02809 Pikachu Philipe Unova D
06021 Furret Melise Hisui D
01340 Zubat Baldochi Galar A
08412 Pikachu Rod.Lima Hoenn C
05271 Mewtwo Elisa Hisui D
02826 Furret Rafael Sinnoh A
02620 Squirtle Vanessa Paldea B
04845 Crobat Minoru Alola D
02403 Zubat Philipe Galar D
01132 Charizard Vanessa Hoenn E
03339 Dragonite Elisa Hoenn B
07844 Bulbasaur Elisa Hoenn C
00455 Caterpie Baldochi Hisui C
05649 Pikachu Rod.Lima Kalos D
07531 Bulbasaur Philipe Hisui D
08338 Bulbasaur Baldochi Galar D
09732 Mewtwo Baldochi Hisui B
04907 Roserade Melise Paldea B
00533 Gloom Minoru Hoenn B
06295 Charmander Baldochi Johto E
01394 Golbat Rafael Unova D
08383 Caterpie Elisa Paldea B
07857 Caterpie Baldochi Paldea C
05667 Vaporeon Minoru Alola E
03901 Golbat Rafael Johto D
05077 Charizard Baldochi Kanto B
07973 Gloom Minoru Galar D
00572 Gloom Vanessa Hisui D
02109 Gloom Rod.Lima Hoenn C
09044 Silcoon Melise Hoenn E
08237 Silcoon Vanessa Hisui E
00997 Gloom Rod.Lima Paldea D
00930 Golbat Elisa Hoenn D
02653 Pikachu Vanessa Sinnoh E
01304 Silcoon Minoru Kalos D
05165 Pikachu Melise Alola D
08434 Dragonite Vanessa Unova A
01609 Crobat Rod.Lima Sinnoh A
03835 Charizard Vanessa Kanto D
09436 Caterpie Elisa Sinnoh E
01944 Pikachu Philipe Kalos A
08939 Mewtwo Vanessa Galar E
06605 Golbat Minoru Unova B
06896 Vaporeon Philipe Kalos D
03608 Silcoon Melise Galar A
05642 Furret Minoru Sinnoh D
06155 Roserade Rafael Hisui D
06601 Squirtle Rod.Lima Johto E
02509 Golbat Minoru Unova D
02572 Squirtle Melise Kanto C
07570 Rattata Minoru Sinnoh A
07842 Charmander Baldochi Hisui A
05391 Mewtwo Elisa Alola C
08503 Vaporeon Rod.Lima Galar B
01760 Crobat Rod.Lima Alola D
00037 Furret Vanessa Alola A
03569 Squirtle Philipe Alola B
06053 Caterpie Baldochi Johto E
01543 Caterpie Baldochi Kalos A
01433 Gloom Rafael Hoenn E
04289 Crobat Melise Alola E
00764 Pikachu Philipe Kanto C
04849 Golbat Baldochi Alola D
04665 Mewtwo Philipe Unova E
02016 Rattata Melise Kanto A
07522 Silcoon Rafael Johto D
08936 Pikachu Vanessa Kanto B
09437 Caterpie Elisa Johto C
07825 Charizard Philipe Alola A
09406 Golbat Baldochi Hisui E
08002 Mewtwo Rod.Lima Johto B
03759 Dragonite Melise Hoenn E
01557 Crobat Rod.Lima Paldea E
04497 Gloom Rod.Lima Johto D
07903 Furret Minoru Galar A
08976 Bulbasaur Elisa Unova B
02244 Dragonite Baldochi Paldea A
05199 Rattata Rod.Lima Kalos A
09349 Silcoon Vanessa Kalos A
03147 Mewtwo Philipe Hoenn A
06975 Caterpie Rod.Lima Hoenn C
06693 Furret Baldochi Alola D
01674 Charizard Elisa Kanto E
00625 Furret Rod.Lima Johto A
01491 Silcoon Rafael Kanto D
05853 Bulbasaur Rafael Sinnoh E
08969 Squirtle Melise Kalos A
02227 Charizard Minoru Hoenn A
06993 Dragonite Minoru Kanto B
03353 Gloom Melise Johto E
02212 Squirtle Minoru Paldea B
09665 Silcoon Rafael Galar D
01171 Furret Elisa Unova D
07666 Metapod Baldochi Kalos B
04359 Caterpie Rafael Kanto E
07230 Rattata Philipe Kanto B
00444 Charizard Philipe Kalos D
00244 Zubat Elisa Galar D
00195 Silcoon Philipe Kalos E
00601 Zubat Philipe Johto B
07579 Roserade Baldochi Hisui C
08654 Pikachu Melise Paldea D
05864 Furret Rafael Paldea D
06225 Gloom Philipe Alola E
09554 Charmander Vanessa Sinnoh B
08247 Furret Elisa Sinnoh E
08167 Dragonite Melise Kalos A
01477 Zubat Minoru Paldea E
09903 Roserade Melise Kanto A
08260 Squirtle Elisa Alola A
06823 Roserade Rafael Unova D
08364 Silcoon Melise Kalos E
06739 Silcoon Rod.Lima Unova D
07164 Dragonite Philipe Galar C
05948 Zubat Melise Sinnoh E
02686 Mewtwo Minoru Hisui A
00796 Roserade Melise Johto E
05629 Golbat Melise Sinnoh C
04200 Zubat Elisa Galar A
03524 Silcoon Elisa Galar C
02849 Furret Melise Galar C
02008 Vaporeon Vanessa Unova C
03499 Crobat Elisa Kanto D
00826 Charmander Melise Kanto A
09688 Gloom Melise Galar D
07062 Charmander Elisa Sinnoh D
05586 Zubat Philipe Hoenn E
01830 Gloom Elisa Kalos B
03425 Vaporeon Elisa Hisui C
04501 Silcoon Vanessa Galar B
05028 Bulbasaur Minoru Unova C
07636 Mewtwo Vanessa Hoenn B
09585 Bulbasaur Minoru Galar E
00249 Golbat Baldochi Paldea C
09027 Charmander Vanessa Unova E
08997 Crobat Philipe Alola D
07502 Metapod Melise Hisui B
02525 Gloom Philipe Hisui E
01410 Gloom Rafael Hisui A
04195 Gloom Elisa Hisui E
04310 Metapod Minoru Kalos E
06872 Vaporeon Rod.Lima Hoenn D
00905 Vaporeon Minoru Paldea B
09982 Zubat Minoru Kanto D
07029 Charmander Baldochi Galar D
05491 Furret Elisa Galar D
04224 Squirtle Vanessa Hoenn A
05918 Charizard Baldochi Kalos E
01259 Dragonite Rafael Kalos B
00762 Caterpie Melise Hisui D
08940 Caterpie Rod.Lima Alola A
04521 Mewtwo Rafael Alola D
00118 Furret Rafael Paldea B
04460 Charizard Elisa Alola B
09144 Silcoon Rafael Hisui C
03806 Pikachu Minoru Unova D
09064 Gloom Philipe Alola A
03352 Rattata Philipe Paldea E
04297 Silcoon Rod.Lima Johto B
03502 Zubat Elisa Kalos E
00800 Crobat Elisa Paldea A
04221 Charmander Elisa Johto A
09614 Charizard Baldochi Hisui D
06467 Dragonite Baldochi Sinnoh B
07216 Silcoon Minoru Galar E
01781 Crobat Philipe Galar D
00254 Mewtwo Elisa Hoenn E
07757 Squirtle Minoru Johto C
02973 Charmander Melise Johto B
02328 Crobat Baldochi Paldea D
04294 Crobat Vanessa Hisui D
04671 Gloom Vanessa Kalos C
00667 Gloom Rafael Galar E
09167 Metapod Philipe Paldea E
07845 Zubat Vanessa Hoenn B
07814 Golbat Rafael Galar C
09337 Dragonite Minoru Kanto B
06948 Bulbasaur Melise Hoenn C
02499 Bulbasaur Rod.Lima Sinnoh A
09773 Pikachu Elisa Hoenn D
03282 Silcoon Rafael Sinnoh A
02003 Roserade Rafael Paldea B
02655 Bulbasaur Melise Hoenn D
06315 Golbat Melise Alola D
08292 Rattata Philipe Hisui A
07813 Charmander Rafael Paldea D
07679 Mewtwo Rod.Lima Sinnoh D
08937 Crobat Vanessa Kalos D
08223 Golbat Rafael Galar B
05072 Zubat Rod.Lima Galar D
02942 Bulbasaur Rod.Lima Hisui B
07663 Bulbasaur Elisa Galar B
02314 Squirtle Elisa Unova C
07888 Charmander Philipe Unova B
08610 Charizard Baldochi Johto D
07297 Furret Baldochi Galar B
07323 Dragonite Philipe Unova B
04564 Zubat Elisa Paldea B
04356 Furret Elisa Sinnoh B
05693 Silcoon Elisa Sinnoh C
00993 Rattata Minoru Sinnoh B
09965 Pikachu Rafael Kalos E
03117 Dragonite Minoru Kalos E
03163 Zubat Elisa Hisui E
08435 Caterpie Elisa Kalos B
05703 Zubat Melise Sinnoh E
08556 Furret Philipe Hisui C
01034 Gloom Baldochi Sinnoh A
04459 Crobat Rafael Alola B
02136 Furret Rod.Lima Alola A
05909 Silcoon Minoru Kanto E
01682 Golbat Vanessa Paldea E
07743 Metapod Rod.Lima Kalos B
05870 Zubat Baldochi Hisui A
06670 Dragonite Melise Hisui D
04596 Golbat Philipe Galar A
07261 Bulbasaur Vanessa Unova C
00314 Caterpie Philipe Johto D
00518 Gloom Minoru Kalos C
03156 Metapod Rod.Lima Hisui A
05925 Zubat Philipe Kanto D
05607 Squirtle Elisa Sinnoh E
04223 Zubat Vanessa Hisui C
01874 Pikachu Rod.Lima Paldea C
05890 Metapod Melise Johto B
01191 Bulbasaur Baldochi Hoenn D
08164 Gloom Philipe Johto A
03825 Charmander Rafael Kanto D
09738 Crobat Elisa Kalos D
01938 Metapod Rafael Paldea B
04756 Golbat Melise Sinnoh D
06830 Squirtle Baldochi Galar D
07496 Roserade Rafael Hisui B
09442 Charmander Minoru Unova E
07126 Vaporeon Philipe Kanto D
09440 Charizard Rafael Galar C
06120 Charmander Rod.Lima Johto D
06780 Mewtwo Baldochi Kanto C
04749 Charizard Elisa Sinnoh A
08284 Bulbasaur Rafael Paldea E
02528 Caterpie Elisa Sinnoh B
04880 Bulbasaur Elisa Galar E
09071 Silcoon Philipe Unova E
08935 Zubat Melise Hisui C
07444 Zubat Vanessa Galar A
08107 Golbat Vanessa Johto A
03272 Crobat Philipe Alola D
06005 Rattata Minoru Kalos B
03930 Metapod Rafael Kanto D
01796 Gloom Baldochi Kalos D
02319 Silcoon Melise Hisui C
00513 Bulbasaur Minoru Paldea B
00014 Silcoon Philipe Paldea E
01122 Bulbasaur Rafael Unova C
07008 Silcoon Baldochi Paldea C
08148 Zubat Minoru Paldea C
03669 Furret Philipe Hisui E
07944 Gloom Rafael Johto B
09056 Vaporeon Rod.Lima Unova D
07835 Silcoon Melise Hoenn E
04025 Furret Elisa Kanto A
04863 Crobat Minoru Kanto A
05529 Silcoon Minoru Hoenn E
05097 Squirtle Philipe Hisui C
08838 Bulbasaur Philipe Unova C
03928 Roserade Melise Kanto A
02044 Bulbasaur Melise Alola C
02421 Zubat Vanessa Kalos C
06972 Roserade Baldochi Unova B
08357 Caterpie Baldochi Alola B
02532 Dragonite Philipe Kalos B
07914 Vaporeon Elisa Unova E
06713 Zubat Melise Unova D
02879 Caterpie Minoru Sinnoh A
09492 Rattata Rafael Galar D
01709 Dragonite Melise Kanto A
04733 Squirtle Rafael Unova A
02155 Zubat Elisa Hoenn A
06630 Squirtle Vanessa Alola E
02756 Gloom Philipe Kanto B
08506 Pikachu Rod.Lima Hisui B
07698 Zubat Vanessa Johto E
08847 Squirtle Rafael Hisui B
00590 Zubat Elisa Johto A
04242 Squirtle Minoru Alola D
02367 Golbat Vanessa Hoenn B
03241 Roserade Minoru Hoenn C
07908 Golbat Rafael Alola C
04144 Roserade Melise Hoenn E
00626 Caterpie Rafael Sinnoh E
02422 Rattata Minoru Hoenn C
08579 Roserade Melise Alola D
06696 Charmander Philipe Kanto C
03326 Bulbasaur Rod.Lima Hoenn B
00773 Furret Minoru Sinnoh E
09006 Rattata Rafael Paldea A
07795 Rattata Vanessa Paldea B
06378 Golbat Vanessa Hoenn C
01360 Furret Minoru Johto C
04198 Caterpie Rod.Lima Hisui D
05083 Charizard Minoru Alola A
07682 Squirtle Melise Sinnoh D
03255 Vaporeon Rod.Lima Johto A
03070 Gloom Melise Kanto C
04050 Furret Philipe Alola D
00600 Caterpie Vanessa Hoenn D
09239 Pikachu Minoru Hisui E
02570 Silcoon Vanessa Alola C
05748 Caterpie Baldochi Alola C
08836 Bulbasaur Melise Hisui D
08040 Charmander Vanessa Kanto D
00768 Bulbasaur Baldochi Johto B
07614 Rattata Baldochi Unova C
03625 Golbat Elisa Hisui E
00821 Vaporeon Baldochi Johto E
01832 Bulbasaur Philipe Alola A
09048 Pikachu Minoru Alola B
00483 Mewtwo Elisa Kanto B
08437 Caterpie Melise Kalos D
00220 Zubat Melise Sinnoh C
09768 Furret Vanessa Alola A
09334 Mewtwo Melise Johto D
05010 Furret Philipe Alola E
04477 Rattata Baldochi Hisui D
09033 Caterpie Rod.Lima Galar A
06013 Zubat Minoru Kalos A
04447 Charmander Rafael Alola E
06114 Crobat Baldochi Hoenn D
00736 Charizard Rafael Hisui D
00152 Mewtwo Elisa Kalos C
01255 Roserade Melise Kanto E
03881 Crobat Melise Hisui C
08709 Silcoon Minoru Alola D
04119 Gloom Elisa Galar A
06258 Crobat Elisa Hoenn B
05939 Mewtwo Baldochi Paldea C
09861 Rattata Melise Hisui A
02375 Crobat Philipe Alola A
04500 Dragonite Minoru Kalos C
02349 Dragonite Vanessa Alola E
06680 Dragonite Baldochi Unova A
01774 Charizard Philipe Hisui D
01707 Crobat Philipe Hoenn C
05900 Charizard Vanessa Kanto A
04518 Mewtwo Vanessa Johto C
01399 Crobat Rafael Paldea D
02479 Charmander Melise Hisui B
07169 Pikachu Elisa Galar B
01248 Charizard Rod.Lima Unova B
00012 Charizard Minoru Kalos A
02800 Vaporeon Rafael Paldea A
02059 Golbat Elisa Unova D
00817 Mewtwo Rod.Lima Galar D
07000 Mewtwo Vanessa Kalos C
02351 Silcoon Rod.Lima Alola A
06050 Dragonite Minoru Unova C
01354 Zubat Rod.Lima Paldea C
05965 Rattata Rafael Galar E
07112 Silcoon Rod.Lima Unova E
08938 Dragonite Minoru Sinnoh C
04945 Rattata Melise Hisui B
03277 Charmander Philipe Kalos E
08325 Gloom Baldochi Unova A
00380 Crobat Rafael Galar D
01951 Mewtwo Rod.Lima Kanto A
02807 Pikachu Minoru Paldea C
08525 Furret Rafael Hisui A
09851 Golbat Rod.Lima Johto A
00577 Vaporeon Elisa Kanto C
06056 Dragonite Vanessa Hisui A
09708 Pikachu Vanessa Kanto E
08415 Vaporeon Elisa Unova A
01023 Zubat Philipe Unova E
06396 Caterpie Melise Johto D
04146 Furret Minoru Hoenn B
02189 Crobat Rafael Sinnoh E
02561 Metapod Vanessa Kalos E
04643 Crobat Baldochi Hoenn D
05281 Caterpie Philipe Paldea D
01462 Golbat Rafael Kalos E
07350 Golbat Philipe Kalos A
02450 Squirtle Melise Galar B
06198 Silcoon Baldochi Johto C
04374 Bulbasaur Minoru Galar A
07735 Rattata Baldochi Unova B
06052 Charizard Rod.Lima Alola D
01398 Rattata Melise Kanto B
09974 Metapod Baldochi Hisui A
07592 Charmander Vanessa Paldea C
06549 Metapod Elisa Kanto A
06321 Crobat Minoru Paldea E
09954 Zubat Rafael Galar C
04422 Caterpie Philipe Paldea E
08482 Vaporeon Rod.Lima Kalos A
03659 Golbat Philipe Paldea D
02526 Roserade Melise Paldea B
04826 Zubat Baldochi Hoenn A
02662 Rattata Baldochi Hoenn C
07752 Silcoon Rod.Lima Johto E
06732 Charizard Vanessa Kalos B
01042 Golbat Rod.Lima Hisui D
05046 Silcoon Rod.Lima Hisui C
07069 Silcoon Melise Hoenn E
00695 Furret Melise Paldea A
00878 Pikachu Baldochi Johto B
09340 Metapod Philipe Kanto A
06900 Furret Elisa Paldea C
07222 Squirtle Rod.Lima Kanto C
01698 Charizard Minoru Johto A
01203 Dragonite Rod.Lima Hisui C
09109 Dragonite Melise Paldea B
09446 Rattata Melise Hisui C
07283 Caterpie Philipe Sinnoh B
06339 Gloom Elisa Hoenn A
02707 Charizard Baldochi Unova A
08820 Metapod Vanessa Galar C
07453 Metapod Elisa Hisui E
03056 Gloom Vanessa Kanto D
02195 Golbat Melise Kalos A
09541 Caterpie Melise Hoenn C
03064 Roserade Baldochi Sinnoh A
08902 Rattata Rafael Johto B
08456 Silcoon Vanessa Hoenn A
07685 Charizard Minoru Unova A
04911 Caterpie Elisa Hisui C
02360 Pikachu Vanessa Unova B
07423 Mewtwo Philipe Sinnoh E
04429 Bulbasaur Minoru Hoenn A
02268 Metapod Vanessa Kalos D
07607 Furret Rod.Lima Hisui B
09677 Charizard Philipe Paldea D
01299 Dragonite Rod.Lima Paldea E
07442 Dragonite Minoru Hoenn D
06912 Furret Elisa Hisui B
08487 Squirtle Philipe Paldea A
04465 Charmander Rod.Lima Paldea D
02704 Dragonite Vanessa Johto E
07708 Pikachu Elisa Alola C
02839 Golbat Baldochi Unova B
05991 Charmander Elisa Johto A
07084 Charizard Melise Hoenn C
01773 Furret Vanessa Sinnoh D
08848 Vaporeon Elisa Unova B
09854 Charmander Rod.Lima Hisui D
05610 Crobat Minoru Kanto E
09465 Furret Vanessa Hisui B
07434 Crobat Baldochi Galar D
03189 Caterpie Minoru Kalos C
03875 Zubat Philipe Hisui D
03815 Squirtle Vanessa Sinnoh A
01827 Mewtwo Baldochi Johto E
03014 Furret Melise Galar E
09307 Caterpie Rod.Lima Kanto B
01710 Rattata Elisa Sinnoh E
06098 Gloom Vanessa Paldea B
02921 Charizard Rod.Lima Alola C
06577 Charmander Melise Sinnoh E
07269 Gloom Philipe Unova D
00340 Mewtwo Vanessa Kalos A
08021 Pikachu Rod.Lima Johto B
04790 Mewtwo Elisa Hoenn C
06312 Crobat Rafael Hisui A
00693 Caterpie Rod.Lima Sinnoh C
02954 Mewtwo Minoru Sinnoh A
03088 Metapod Rafael Hoenn D
02671 Silcoon Baldochi Johto B
04889 Pikachu Melise Johto D
05110 Rattata Rod.Lima Johto E
01919 Silcoon Vanessa Sinnoh C
06669 Crobat Melise Sinnoh B
01805 Crobat Rafael Johto E
09331 Pikachu Elisa Sinnoh C
04403 Mewtwo Elisa Johto E
02364 Rattata Rod.Lima Alola E
08112 Roserade Rod.Lima Alola C
02505 Vaporeon Elisa Alola B
06738 Pikachu Minoru Kalos C
03432 Pikachu Rafael Kalos E
08277 Roserade Vanessa Sinnoh B
09747 Pikachu Melise Paldea C
06864 Roserade Philipe Galar C
03546 Pikachu Baldochi Kanto A
00771 Charmander Baldochi Galar B
03740 Bulbasaur Philipe Galar A
08817 Charizard Vanessa Alola E
